Date,Time,X,X Dev,Y,Y Dev
30-Jan-25,12:31:28 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:31:33 AM,0.0439,0.0004,0.096,0
30-Jan-25,12:31:38 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:31:43 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:31:48 AM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,12:31:53 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:31:58 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:32:03 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:32:08 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:32:13 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:32:18 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:32:23 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:32:28 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:32:33 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:32:38 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:32:43 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:32:48 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:32:53 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:32:58 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:33:03 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:33:08 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:33:13 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:33:18 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:33:23 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:33:28 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:33:33 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:33:38 AM,0.0439,0.0004,0.096,0
30-Jan-25,12:33:43 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:33:48 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:33:53 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:33:58 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:34:03 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:34:08 AM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,12:34:13 AM,0.0439,0.0004,0.0965,0.0005
30-Jan-25,12:34:18 AM,0.0439,0.0004,0.0965,0.0005
30-Jan-25,12:34:23 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:34:28 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:34:33 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:34:38 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:34:43 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:34:48 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:34:53 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:34:58 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:35:03 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:35:08 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:35:13 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:35:18 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:35:23 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:35:28 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:35:33 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:35:38 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:35:43 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:35:48 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:35:53 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:35:58 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:36:03 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:36:08 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:36:13 AM,0.0439,0.0004,0.0956,-0.0004
30-Jan-25,12:36:18 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:36:23 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:36:28 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:36:33 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:36:38 AM,0.044,0.0005,0.0957,-0.0003
30-Jan-25,12:36:43 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:36:48 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:36:53 AM,0.0439,0.0004,0.096,0
30-Jan-25,12:36:58 AM,0.044,0.0005,0.0955,-0.0005
30-Jan-25,12:37:03 AM,0.044,0.0005,0.096,0
30-Jan-25,12:37:08 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:37:13 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:37:18 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:37:23 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:37:28 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:37:33 AM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,12:37:38 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:37:43 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:37:48 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:37:53 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:37:58 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:38:03 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:38:08 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:38:13 AM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,12:38:18 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:38:23 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:38:28 AM,0.0439,0.0004,0.096,0
30-Jan-25,12:38:33 AM,0.0441,0.0006,0.0954,-0.0006
30-Jan-25,12:38:38 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:38:43 AM,0.0439,0.0004,0.096,0
30-Jan-25,12:38:48 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:38:53 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:38:58 AM,0.044,0.0005,0.096,0
30-Jan-25,12:39:03 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:39:08 AM,0.044,0.0005,0.096,0
30-Jan-25,12:39:13 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:39:18 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:39:23 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:39:28 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:39:33 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:39:38 AM,0.0439,0.0004,0.0965,0.0005
30-Jan-25,12:39:43 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:39:48 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:39:53 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:39:58 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:40:03 AM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,12:40:08 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:40:13 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:40:18 AM,0.044,0.0005,0.0964,0.0004
30-Jan-25,12:40:23 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:40:28 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:40:33 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:40:38 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:40:43 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:40:48 AM,0.044,0.0005,0.0964,0.0004
30-Jan-25,12:40:53 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:40:58 AM,0.0439,0.0004,0.0958,-0.0002
30-Jan-25,12:41:03 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:41:08 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:41:13 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:41:18 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:41:23 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:41:28 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:41:33 AM,0.044,0.0005,0.0954,-0.0006
30-Jan-25,12:41:38 AM,0.044,0.0005,0.0964,0.0004
30-Jan-25,12:41:43 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:41:48 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:41:53 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:41:58 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:42:03 AM,0.044,0.0005,0.096,0
30-Jan-25,12:42:08 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:42:13 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:42:18 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:42:23 AM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,12:42:28 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:42:33 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:42:38 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:42:43 AM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,12:42:48 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:42:53 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:42:58 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:43:04 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:43:09 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:43:14 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:43:19 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:43:24 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:43:29 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:43:34 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:43:39 AM,0.0439,0.0004,0.096,0
30-Jan-25,12:43:44 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:43:49 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:43:54 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:43:59 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:44:04 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:44:09 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:44:14 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:44:19 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:44:24 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:44:29 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:44:34 AM,0.0439,0.0004,0.096,0
30-Jan-25,12:44:39 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:44:44 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:44:49 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:44:54 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:44:59 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:45:04 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:45:09 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:45:14 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:45:19 AM,0.0439,0.0004,0.096,0
30-Jan-25,12:45:24 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:45:29 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:45:34 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:45:39 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:45:44 AM,0.044,0.0005,0.0959,-0.0001
30-Jan-25,12:45:49 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:45:54 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:45:59 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:46:04 AM,0.0439,0.0004,0.0965,0.0005
30-Jan-25,12:46:09 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:46:14 AM,0.044,0.0005,0.096,0
30-Jan-25,12:46:19 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:46:24 AM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,12:46:29 AM,0.044,0.0005,0.096,0
30-Jan-25,12:46:34 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:46:39 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:46:44 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:46:49 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:46:54 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:46:59 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:47:04 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:47:09 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:47:14 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:47:19 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:47:24 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:47:29 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:47:34 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:47:39 AM,0.044,0.0005,0.0956,-0.0004
30-Jan-25,12:47:44 AM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,12:47:49 AM,0.0441,0.0006,0.0959,-0.0001
30-Jan-25,12:47:54 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:47:59 AM,0.0441,0.0006,0.0959,-0.0001
30-Jan-25,12:48:04 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:48:09 AM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,12:48:14 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:48:19 AM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,12:48:24 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:48:29 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:48:34 AM,0.044,0.0005,0.0958,-0.0002
30-Jan-25,12:48:39 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:48:44 AM,0.0439,0.0004,0.0959,-0.0001
30-Jan-25,12:48:49 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:48:54 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:48:59 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:49:04 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:49:09 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:49:14 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:49:19 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:49:24 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:49:29 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:49:34 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:49:39 AM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,12:49:44 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:49:49 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:49:54 AM,0.0439,0.0004,0.096,0
30-Jan-25,12:49:59 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:50:04 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:50:09 AM,0.044,0.0005,0.096,0
30-Jan-25,12:50:14 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:50:19 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:50:24 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:50:29 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:50:34 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:50:39 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:50:44 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:50:49 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:50:54 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:50:59 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:51:04 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:51:09 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:51:14 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:51:19 AM,0.0439,0.0004,0.096,0
30-Jan-25,12:51:24 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:51:29 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:51:34 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:51:39 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:51:44 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:51:49 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:51:54 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:51:59 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:52:04 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:52:09 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:52:14 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:52:19 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:52:24 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:52:29 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:52:34 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:52:39 AM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,12:52:44 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:52:49 AM,0.044,0.0005,0.0958,-0.0002
30-Jan-25,12:52:54 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:52:59 AM,0.044,0.0005,0.096,0
30-Jan-25,12:53:04 AM,0.044,0.0005,0.096,0
30-Jan-25,12:53:09 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:53:14 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:53:19 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:53:24 AM,0.044,0.0005,0.0958,-0.0002
30-Jan-25,12:53:29 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:53:34 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:53:39 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:53:44 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:53:49 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:53:54 AM,0.0439,0.0004,0.0957,-0.0003
30-Jan-25,12:53:59 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:54:04 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:54:09 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:54:14 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:54:19 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:54:24 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:54:29 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:54:34 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:54:40 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:54:45 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:54:50 AM,0.044,0.0005,0.0959,-0.0001
30-Jan-25,12:54:55 AM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,12:55:00 AM,0.0439,0.0004,0.0956,-0.0004
30-Jan-25,12:55:05 AM,0.044,0.0005,0.0964,0.0004
30-Jan-25,12:55:10 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:55:15 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:55:20 AM,0.0441,0.0006,0.0964,0.0004
30-Jan-25,12:55:25 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:55:30 AM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,12:55:35 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:55:40 AM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,12:55:45 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:55:50 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:55:55 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:56:00 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:56:05 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:56:10 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:56:15 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:56:20 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:56:25 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:56:30 AM,0.044,0.0005,0.0959,-0.0001
30-Jan-25,12:56:35 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:56:40 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:56:45 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:56:50 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:56:55 AM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,12:57:00 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:57:05 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:57:10 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:57:15 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:57:20 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:57:25 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:57:30 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:57:35 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:57:40 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:57:45 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:57:50 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:57:55 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:58:00 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:58:05 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:58:10 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:58:15 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:58:20 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,12:58:25 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:58:30 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:58:35 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:58:40 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:58:45 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:58:50 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:58:55 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:59:00 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:59:05 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,12:59:10 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:59:15 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,12:59:20 AM,0.044,0.0005,0.096,0
30-Jan-25,12:59:25 AM,0.044,0.0005,0.0964,0.0004
30-Jan-25,12:59:30 AM,0.0439,0.0004,0.0965,0.0005
30-Jan-25,12:59:35 AM,0.0439,0.0004,0.096,0
30-Jan-25,12:59:40 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,12:59:45 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,12:59:50 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,12:59:55 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,1:00:00 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,1:00:05 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,1:00:10 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,1:00:15 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,1:00:20 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,1:00:25 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,1:00:30 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,1:00:35 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,1:00:40 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,1:00:45 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,1:00:50 AM,0.044,0.0005,0.096,0
30-Jan-25,1:00:55 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,1:01:00 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,1:01:05 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,1:01:10 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,1:01:15 AM,0.044,0.0005,0.0963,0.0003
30-Jan-25,1:01:20 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,1:01:25 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,1:01:30 AM,0.044,0.0005,0.0964,0.0004
30-Jan-25,1:01:35 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,1:01:40 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,1:01:45 AM,0.0441,0.0006,0.0962,0.0002
30-Jan-25,1:01:50 AM,0.0441,0.0006,0.0957,-0.0003
30-Jan-25,1:01:55 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,1:02:00 AM,0.0441,0.0006,0.0963,0.0003
30-Jan-25,1:02:05 AM,0.0442,0.0007,0.096,0
30-Jan-25,1:02:10 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,1:02:15 AM,0.0442,0.0007,0.0962,0.0002
30-Jan-25,1:02:20 AM,0.0441,0.0006,0.0961,0.0001
30-Jan-25,1:02:25 AM,0.0441,0.0006,0.0962,0.0002
30-Jan-25,1:02:30 AM,0.0442,0.0007,0.096,0
30-Jan-25,1:02:35 AM,0.0441,0.0006,0.0963,0.0003
30-Jan-25,1:02:40 AM,0.044,0.0005,0.0962,0.0002
30-Jan-25,1:02:45 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,1:02:50 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,1:02:55 AM,0.044,0.0005,0.0961,0.0001
30-Jan-25,1:03:00 AM,0.0439,0.0004,0.0961,0.0001
30-Jan-25,1:03:05 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,1:03:10 AM,0.0439,0.0004,0.0962,0.0002
30-Jan-25,1:03:15 AM,0.0439,0.0004,0.0964,0.0004
30-Jan-25,1:03:20 AM,0.0439,0.0004,0.0963,0.0003
30-Jan-25,1:03:25 AM,0.0439,0.0004,0.0964,0.0004
